regis_id_year1,PROJ_THAI_NAME,PROJ_ABBR_NAME,COMP_THAI_NAME,PROJ_RETAIL_TYPE,POLICY_THAI_DESC,SPEC_GR_DESC,policyspec_desc,current_rmf_pvd_type,management_style_th,fund_compare,MUTUAL_INV_TYPE,INVEST_COUNTRY_FLAG,REDEMP_PERIOD,proj_term_th,SUPERVISOR_NAME,APPR_DATE,REGIS_DATE,nav_rmf_pvd,nav,invsest_own_fund_value
MF0342/2564,กองทุนเปิดกรุงศรีโกลบอลโกรทเพื่อการออม,KFGGSSF,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร สแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน),22/09/2564,14/10/2564,-,266.59,-
MF0343/2564,กองทุนเปิดกรุงศรียูเอสอิควิตี้เพื่อการเลี้ยงชีพ,KFUSRMF,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ (ที่รับโอนจาก PVD แต่ไม่ได้แบ่ง Class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ),RMF ทีรับโอนเงินจาก PVD แต่ไม่ได้แบ่ง class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร สแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน),242532,14/10/2564,4.3,50.15,-
MF0344/2564,กองทุนเปิดบีแคป ดิสรัปทีฟ เทคโนโลยี,BCAP-DISRUPT,บริษัทหลักทรัพย์จัดการกองทุน บางกอกแคปปิตอล จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),25/03/2564,15/10/2564,-,347.2,-
MF0346/2564,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YB5 ห้ามขายผู้ลงทุนรายย่อย,SCBASF1YB5,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,1  ปี  ,ธนาคาร กสิกรไทย จำกัด (มหาชน),242745,19/10/2564,-,1101.4,-
MF0348/2564,กองทุนเปิดเค ตราสารหนี้ต่างประเทศ1YC ห้ามขายผู้ลงทุนรายย่อย,KFF1YC-BR,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,เมื่อสิ้นสุดอายุโครงการ,1  ปี  ,ธนาคาร กรุงเทพ จำกัด (มหาชน),242745,20/10/2564,-,1017.89,-
MF0351/2564,กองทุนเปิดไทยพาณิชย์ หุ้นอินเดีย แอคทีฟ,SCBINDEQ,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมที่ให้สิทธิประโยชน์ของประกันชีวิตหรือประกันสุขภาพ,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),242714,20/10/2564,-,223.21,-
MF0352/2564,กองทุนเปิดบัวหลวงหุ้นเวียดนาม,B-VIETNAM,บริษัทหลักทรัพย์จัดการกองทุนรวม  บัวหลวง จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ฮ่องกงและเซี่ยงไฮ้แบงกิ้งคอร์ปอเรชั่น จำกัด,20/09/2564,25/10/2564,-,2396.2,-
MF0354/2564,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YB6 ห้ามขายผู้ลงทุนรายย่อย,SCBASF1YB6,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,1  ปี  ,ธนาคาร กสิกรไทย จำกัด (มหาชน),15/10/2564,26/10/2564,-,235.78,-
MF0356/2564,กองทุนเปิดเค ตราสารหนี้ต่างประเทศ1YD ห้ามขายผู้ลงทุนรายย่อย,KFF1YD-BR,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,เมื่อสิ้นสุดอายุโครงการ,1  ปี  ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),14/10/2564,27/10/2564,-,630.44,-
MF0358/2564,กองทุนเปิด แอล เอช ยุโรป,LHEUROPE,บริษัทหลักทรัพย์จัดการกองทุน แลนด์ แอนด์ เฮ้าส์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมเพื่อการออม (SSF listed securities),,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),242623,28/10/2564,-,232.11,-
MF0359/2564,กองทุนเปิดธนชาต อีสท์สปริง Global Convertible Bond,T-ES-ConBond,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนอื่นๆ),กองทุนรวมหน่วยลงทุน (Fund of Funds),,,มุ่งหวังให้ผลประกอบการเคลื่อนไหวตามดัชนีชี้วัด และในบางโอกาสอาจสร้างผลตอบแทนสูงกว่าดัชนีชี้วัด,"Foreign Investment Allocation
",,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),18/10/2564,28/10/2564,-,1088.46,-
MF0360/2564,กองทุนเปิดเอ็มเอฟซี โกลบอล คอนเวอร์ติเบิล บอนด์,MCONVERT,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนอื่นๆ),กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมที่มีความเสี่ยงสูงหรือมีความซับซ้อน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),"Foreign Investment Allocation
",,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),19/10/2564,29/10/2564,-,56,-
MF0361/2564,กองทุนเปิดกรุงศรีโกลบอลมิลเลนเนียลอิควิตี้,KFGMIL,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์,,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ซิตี้แบงก์ เอ็น. เอ.,18/10/2564,29/10/2564,-,895.04,-
MF0364/2564,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YB7 ห้ามขายผู้ลงทุนรายย่อย,SCBASF1YB7,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,1  ปี  ,ธนาคาร กสิกรไทย จำกัด (มหาชน),21/10/2564,242564,-,593.7,-
MF0366/2564,กองทุนเปิดเค ตราสารหนี้ต่างประเทศ1YE ห้ามขายผู้ลงทุนรายย่อย,KFF1YE-BR,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,เมื่อสิ้นสุดอายุโครงการ,1  ปี  ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),20/10/2564,242593,-,1049.55,-
MF0367/2564,กองทุนเปิดบัวหลวงยั่งยืนเพื่อการออม,B-SIPSSF,บริษัทหลักทรัพย์จัดการกองทุนรวม  บัวหลวง จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),18/10/2564,242624,-,214.24,204.87
MF0368/2564,กองทุนเปิดบัวหลวงยั่งยืนเพื่อการเลี้ยงชีพ,B-SIPRMF,บริษัทหลักทรัพย์จัดการกองทุนรวม  บัวหลวง จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร สแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน),18/10/2564,242624,-,1157.25,-
MF0370/2564,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YB8 ห้ามขายผู้ลงทุนรายย่อย,SCBASF1YB8,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,1  ปี  ,ธนาคาร กสิกรไทย จำกัด (มหาชน),29/10/2564,242777,-,1138.21,-
MF0371/2564,กองทุนเปิดไทยพาณิชย์ หุ้นจีนเอแชร์ แอคทีฟ,SCBASHARES,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมที่ให้สิทธิประโยชน์ของประกันชีวิตหรือประกันสุขภาพ,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),28/10/2564,242777,-,320.26,-
MF0373/2564,กองทุนเปิดเค ตราสารหนี้ต่างประเทศ1YF ห้ามขายผู้ลงทุนรายย่อย,KFF1YF-BR,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,เมื่อสิ้นสุดอายุโครงการ,1  ปี  ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),29/10/2564,242807,-,647.79,-
MF0374/2564,กองทุนเปิดเค ออลโรดส์ ห้ามขายผู้ลงทุนรายย่อย,K-ALLROAD-UI,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายผู้ลงทุนสถาบันและผู้ลงทุนรายใหญ่พิเศษ,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน),กองทุนรวมฟีดเดอร์,กองทุนรวมที่มีความเสี่ยงสูงหรือมีความซับซ้อน,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),27/10/2564,242838,-,1672.88,-
MF0376/2564,กองทุนเปิดกรุงศรีโกลบอลฟิกซ์อินคัม 1Y3,KFGFI1Y3,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารหนี้,กองทุนรวมฟีดเดอร์,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,เมื่อสิ้นสุดอายุโครงการ,1  ปี  ,ธนาคาร สแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน),28/10/2564,242838,-,544.81,-
MF0377/2564,กองทุนเปิด ยูไนเต็ด เอนฮานซ์ โกรท ซีเล็คท์ ฟันด์,UENHAN-M,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,,,อื่น ๆ,Global Equity,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),29/10/2564,242868,-,984.76,-
MF0378/2564,กองทุนเปิด แอสเซทพลัส ฟิวเจอริสติก พาวเวอร์ ซัพพลาย แอนด์ โมบิลิตี้ เพื่อการเลี้ยงชีพ,ASP-POWERRMF,บริษัทหลักทรัพย์จัดการกองทุน แอสเซท พลัส จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการเลี้ยงชีพ,,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),15/10/2564,242868,-,77.95,-
MF0379/2564,กองทุนเปิด วรรณ เวียดนาม อิควิตี้ เพื่อการเลี้ยงชีพ,ONE-VIETNAMRMF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ (ที่มีการแบ่ง Class เพื่อรองรับ เฉพาะเงินโอนจาก PVD),,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),15/06/2564,242868,-,70.03,-
MF0380/2564,กองทุนเปิด วรรณ ดิสคัฟเวอรี่ เพื่อการเลี้ยงชีพ,ONE-DISCRMF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ (ที่มีการแบ่ง Class เพื่อรองรับ เฉพาะเงินโอนจาก PVD),,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),25/11/2563,242868,-,12.63,-
MF0382/2564,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1YB9 ห้ามขายผู้ลงทุนรายย่อย,SCBASF1YB9,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนรวมที่เสนอขายเฉพาะผู้มีเงินลงทุนสูง,ตราสารหนี้,,กองทุน buy & hold,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),Miscellaneous,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,1  ปี  ,ธนาคาร กสิกรไทย จำกัด (มหาชน),242654,16/11/2564,-,707.52,-
MF0385/2564,กองทุนเปิด ttb smart port 1 preserver เพื่อการออม,tsp1-preserver-SSF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารหนี้,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,Mid Term General Bond,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242654,16/11/2564,-,3.65,3.38
MF0386/2564,กองทุนเปิด ttb smart port 2 nurturer เพื่อการออม,tsp2-nurturer-SSF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,"Conservative Allocation
",,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242654,16/11/2564,-,4.54,4.33
MF0387/2564,กองทุนเปิด ttb smart port 3 balancer เพื่อการออม,tsp3-balancer-SSF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,"Moderate Allocation
",,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242654,16/11/2564,-,12.89,12.21
MF0388/2564,กองทุนเปิด ttb smart port 4 explorer เพื่อการออม,tsp4-explorer-SSF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,Aggressive Allocation,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242654,16/11/2564,-,13.65,12.89
MF0389/2564,กองทุนเปิด ttb smart port 5 go-getter เพื่อการออม,tsp5-gogetter-SSF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,อื่น ๆ,Equity General,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242654,16/11/2564,-,37.44,35.21
